Car_Image,Name_and_model,Model_type,In_Game_Price,car_source,stock_specs,Stock_Rating,Drive_Type,speed,handling,acceleration,launch,braking,Offroad,Top_Speed,0-60_Mph,0-100_Mph,g-force,car_source_1,car_source_2,Horse_Power,Weight_lbs,Country,Engine,Engine_placement,Transmission,Weight_ratio,Bhp,Torque,Rarity
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_253.jpg?v=1,1964 Jaguar Lightweight E-Type,CLASSIC RACERS,"7,500,000",Autoshow,B,688,RWD,6.3,4.4,4.7,4.4,3.4,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,340,"2,292",United Kingdom,3.8L Naturally-Aspirated I6,Front-Engined,5-speed Transmission, 57%/43%,220 bhp (164 kW), 240 lb⋅ft (325 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_546.jpg?v=1,1966 Jaguar XJ13,CLASSIC RACERS,0,Autoshow,A,779,RWD,7.6,4.9,5.1,4.4,4,4.2,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,502,"2,557",United Kingdom,3.5L Twin-Turbocharged V6,Mid-Engined,5-speed Transmission, 42%/58%,542 bhp (404 kW), 473 lb⋅ft (641 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_254.jpg?v=1,1991 Jaguar Sport XJR-15,RETRO SUPERCARS,"500,000",Barn,S1,828,RWD,7.5,8,6,6.3,6.8,4.7,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,450,"2,315",United Kingdom,3.0L Supercharged V6,Front-Engined,8-speed Transmission, 53%/47%,340 bhp (254 kW), 332 lb⋅ft (450 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_255.jpg?v=1,1993 Jaguar XJ220,RETRO SUPERCARS,"350,000",Wheelspin,A,786,RWD,7.7,6.4,5.2,2.2,5.2,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,542,"3,241",United Kingdom,3.5L Twin-Turbocharged V6,Mid-Engined,5-speed Transmission, 42%/58%,680 bhp (507 kW), 526 lb⋅ft (713 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_547.jpg?v=1,1993 Jaguar XJ220S TWR,RETRO SUPERCARS,0,Autoshow,S1,848,RWD,8.2,6.8,6.4,2.7,6,4.6,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,680,"2,379",United Kingdom,5.0L Supercharged V8,Front-Engined,6-speed Transmission, 53%/47%,542 bhp (404 kW), 501 lb⋅ft (679 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_256.jpg?v=1,2010 Jaguar C-X75,MODERN SUPERCARS,"1,500,000",Autoshow,S1,880,AWD,8.1,7.8,9.4,10,8,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,890,"3,750",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_257.jpg?v=1,2012 Jaguar XKR-S,GT CARS,"100,000",Autoshow,A,756,RWD,7.5,6.1,4.9,5.1,4.3,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,542,"3,865",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_258.jpg?v=1,2015 Jaguar F-Type R Coupé,GT CARS,"110,000",Wheelspin,A,777,RWD,7.5,5.9,5.2,5.4,6,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,550,"3,638",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_260.jpg?v=1,2015 Jaguar XE-S,SUPER SALOONS,"57,000",Autoshow,B,671,RWD,6.8,5.5,4.7,4.8,3.7,4.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,340,"3,787",United Kingdom,5.0L Supercharged V8,Front-Engined,8-speed Transmission, 54%/46%,550 bhp (410 kW), 502 lb⋅ft (681 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_259.jpg?v=1,2015 Jaguar XFR-S,SUPER SALOONS,"110,000",Autoshow,A,728,RWD,7.5,5.7,5,5.2,4.2,4.6,204.6 Mph,3.9s,9.1s,0.94 g,Wheelspin,info_not_found,550,"4,380",United Kingdom,5.0L Naturally-Aspirated V12,Mid-Engined,5-speed Transmission, 44%/56%,502 bhp (374 kW), 378 lb⋅ft (512 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_562.jpg?v=1,2015 Jaguar XKR-S,TRACK TOYS,"250,000",Season Event,A,778,RWD,7.2,6,5.2,5.4,6.4,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,542,"3,977",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_261.jpg?v=1,2016 Jaguar F-TYPE Project 7,TRACK TOYS,"190,000",Wheelspin,A,786,RWD,7,6.3,5.1,5.4,6.5,4.3,info_not_found,info_not_found,info_not_found,info_not_found,Accolade,info_not_found,567,"3,571",United Kingdom,5.0L Supercharged V8,Front-Engined,8-speed Transmission, 52%/48%,550 bhp (410 kW), 502 lb⋅ft (681 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_262.jpg?v=1,2017 Jaguar F-PACE S,SPORTS UTILITY HEROES,"55,000",Autoshow,B,674,AWD,6,5,5.4,4.8,3.8,6.5,164.1 Mph,5.1s,13.1s,0.92 g,Wheelspin,info_not_found,380,"4,015",United Kingdom,5.0L Supercharged V8,Front-Engined,8-speed Transmission, 53%/47%,575 bhp (429 kW), 516 lb⋅ft (700 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_263.jpg?v=1,2018 Jaguar I-PACE,SPORTS UTILITY HEROES,"87,000",Autoshow,A,705,AWD,4.5,4.9,4.5,4.7,3.7,5.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,394,"4,868",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_264.jpg?v=1,1976 Jeep CJ5 Renegade,PICK-UP & 4X4'S,"60,000",Autoshow,D,431,AWD,3.7,3,4.3,5.3,2.6,7.6,104.3 Mph,7.3s,23.0s,0.79 g,Wheelspin,info_not_found,151,"2,271",United States of America,6.4L Naturally-Aspirated V8,Front-Engined,8-speed Transmission, 54%/46%,470 bhp (350 kW), 465 lb⋅ft (630 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_265.jpg?v=1,2012 Jeep Wrangler Rubicon,PICK-UP & 4X4'S,"50,000",Autoshow,D,463,AWD,4.6,3.1,4,3.2,2.4,8,127.1 Mph,6.7s,20.6s,0.78 g,Wheelspin,info_not_found,285,"4,132",Sweden,5.0L Twin-Turbocharged V8,Mid-Engined,7-speed Transmission, 45%/55%,946 bhp (705 kW), 811 lb⋅ft (1100 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_266.jpg?v=1,2014 Jeep Grand Cherokee SRT,SPORTS UTILITY HEROES,"80,000",Autoshow,B,680,AWD,6,4.1,6,5.8,4,6.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,470,"5,150",United States of America,6.2L Twin-Screw Supercharged V8,Front-Engined,8-speed Transmission, 57%/43%,707 bhp (527 kW), 645 lb⋅ft (875 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_267.jpg?v=1,2016 Jeep Trailcat,UNLIMITED OFFROAD,"75,000",Autoshow,A,744,AWD,6.2,3.9,5.5,4.1,4,10,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,707,"4,600",United States of America,3.6L Naturally-Aspirated V6,Front-Engined,5-speed Transmission, 50%/50%,285 bhp (213 kW), 260 lb⋅ft (353 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_268.jpg?v=1,2018 Jeep Grand Cherokee Trackhawk,SPORTS UTILITY HEROES,"73,000",Autoshow,A,749,AWD,6.9,5.1,8.5,7.8,4.9,5.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,707,"5,350",United States of America,3.6L Naturally-Aspirated V6,Front-Engined,8-speed Transmission, 53%/47%,285 bhp (213 kW), 260 lb⋅ft (353 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_269.jpg?v=1,2020 Jeep Gladiator Rubicon,PICK-UP & 4X4'S,"45,000",Autoshow,D,456,AWD,4.8,3,3.6,3.2,2.5,8.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,285,"5,073",United States of America,6.2L Twin-Screw Supercharged V8,Front-Engined,6-speed Transmission, 55%/45%,707 bhp (527 kW), 650 lb⋅ft (881 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_270.jpg?v=1,2002 Koenigsegg CC8S,HYPERCARS,"400,000",Autoshow,S1,846,RWD,8.7,7.6,6.1,3.8,6.4,4.7,239.1 Mph,3.5s,7.1s,1.09 g,Wheelspin,info_not_found,564,"2,811",Sweden,5.0L Naturally-Aspirated V8,Mid-Engined,6-speed Transmission, 50%/50%,610 bhp (455 kW), 442 lb⋅ft (599 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_271.jpg?v=1,2008 Koenigsegg CCGT,EXTREME TRACK TOYS,"1,000,000",Wheelspin,S2,965,RWD,7.8,10,6.8,7.1,10,3.9,213.9 Mph,3.3s,5.9s,1.77 g,Season Event,Festival Playlist,610,"2,425",Sweden,5.0L Twin-Turbocharged V8,Mid-Engined,9-speed Transmission, 45%/55%,1280 bhp (954 kW), 883 lb⋅ft (1197 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_272.jpg?v=1,2015 Koenigsegg One:1,HYPERCARS,"2,800,000",Autoshow,S2,983,RWD,10,9.5,7,7.5,10,4.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,341","2,998",Sweden,5.0L Twin-Turbocharged Hybrid V83x YASA-developed Electric Motors,Mid-Engined,1-speed Transmission, 45%/55%,1757 bhp (1310 kW), 1578 lb⋅ft (2140 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_273.jpg?v=1,2016 Koenigsegg Regera,HYPERCARS,"1,900,000",Autoshow,S2,966,RWD,9.1,7.9,5.8,6.2,9.2,4.2,247.4 Mph,2.8s,5.1s,1.30 g,Wheelspin,Accolade,"1,500","3,589",Austria,2.0L Turbocharged I4,Mid-Engined,6-speed Transmission, 45%/55%,326 bhp (243 kW), 295 lb⋅ft (400 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_274.jpg?v=1,2017 Koenigsegg Agera RS,HYPERCARS,"2,000,000",Autoshow,S2,980,RWD,10,9.7,7,7.6,9.7,4.3,275.4 Mph,2.8s,4.7s,1.33 g,Wheelspin,Forza Shop,"1,341","3,075",Sweden,4.7L Supercharged V8,Mid-Engined,6-speed Transmission, 45%/55%,564 bhp (421 kW), 469 lb⋅ft (636 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_275.jpg?v=1,2020 Koenigsegg Jesko,HYPERCARS,"2,800,000",Autoshow,S2,971,RWD,10,10,6.9,7.4,9,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,"1,280","3,131",Sweden,5.0L Twin-Turbocharged V8,Mid-Engined,7-speed Transmission, 44%/56%,1360 bhp (1014 kW), 1011 lb⋅ft (1371 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_276.jpg?v=1,2013 KTM X-Bow R,TRACK TOYS,"105,000",Autoshow,S1,802,RWD,5.2,8,6.8,7.4,7.8,3.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,295,"1,786",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,7-speed Transmission, 43%/57%,700 bhp (522 kW), 509 lb⋅ft (691 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_277.jpg?v=1,1967 Lamborghini Miura P400,RARE CLASSICS,"1,000,000",Autoshow,B,625,RWD,5.9,4.9,3.8,2.7,3.1,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,350,"2,745",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,6-speed Transmission, 42%/58%,651 bhp (485 kW), 487 lb⋅ft (660 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_544.jpg?v=1,1973 Lamborghini Espada 400 GT,RETRO SUPERCARS,"110,000",Autoshow,C,597,RWD,5.8,4.7,4.1,3.1,3,5.1,159.4 Mph,6.5s,15.1s,0.85 g,info_not_found,info_not_found,350,"3,605",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,6-speed Transmission, 41%/59%,818 bhp (610 kW), 590 lb⋅ft (800 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_278.jpg?v=1,1986 Lamborghini LM 002,PICK-UP & 4X4'S,"180,000",Autoshow,C,562,AWD,5.3,3.3,2.9,1.8,3.2,8.7,142.1 Mph,6.7s,20.6s,0.83 g,Wheelspin,info_not_found,450,"5,952",Italy,3.9L Naturally-Aspirated V12,Mid-Engined,5-speed Transmission, 44%/56%,350 bhp (261 kW), 272 lb⋅ft (369 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_279.jpg?v=1,1988 Lamborghini Countach LP5000 QV,RETRO SUPERCARS,"220,000",Autoshow,A,735,RWD,6.8,6.2,4.7,3.6,4.3,4.8,186.2 Mph,4.9s,11.9s,1.10 g,Wheelspin,info_not_found,455,"3,284",Italy,6.0L Naturally-Aspirated V12,Mid-Engined,5-speed Transmission, 40%/60%,590 bhp (440 kW), 472 lb⋅ft (640 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_280.jpg?v=1,1997 Lamborghini Diablo SV,RETRO SUPERCARS,"174,000",Autoshow,A,763,RWD,7.7,6.2,5.2,4.2,4.9,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,530,"3,474",Italy,3.9L Naturally-Aspirated V12,Front-Engined,5-speed Transmission, 52%/48%,350 bhp (261 kW), 290 lb⋅ft (393 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_281.jpg?v=1,1999 Lamborghini Diablo GTR,EXTREME TRACK TOYS,"1,000,000",Mastery Tree,S1,881,RWD,7.8,9,6.8,5.9,7.8,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,590,"3,086",Italy,5.7L Naturally-Aspirated V12,Mid-Engined,5-speed Transmission, 41%/59%,530 bhp (395 kW), 446 lb⋅ft (605 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_282.jpg?v=1,2008 Lamborghini Reventón,MODERN SUPERCARS,"1,375,000",Car Collection,S1,817,AWD,7.8,7,5.2,4.4,7.1,5.1,218.9 Mph,3.4s,7.8s,1.10 g,info_not_found,info_not_found,641,"4,015",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_283.jpg?v=1,2010 Lamborghini Murciélago LP 670-4 SV,MODERN SUPERCARS,"500,000",Autoshow,S1,818,AWD,7.8,7.2,5.2,4.5,6.9,5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,661,"3,794",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,6-speed Transmission, 42%/58%,641 bhp (478 kW), 487 lb⋅ft (660 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_284.jpg?v=1,2011 Lamborghini Gallardo LP 570-4 Superleggera,MODERN SUPERCARS,"280,000",Accolade,S1,814,AWD,7.5,7.1,7.4,6.9,5.3,5,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,562,"3,298",Italy,5.2L Naturally-Aspirated V10,Mid-Engined,7-speed Transmission, 42%/58%,630 bhp (470 kW), 442 lb⋅ft (599 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_285.jpg?v=1,2011 Lamborghini Sesto Elemento,EXTREME TRACK TOYS,"2,500,000",Autoshow,S2,936,AWD,7.8,10,10,10,10,4.6,214.7 Mph,2.5s,5.2s,1.69 g,Wheelspin,info_not_found,571,"2,202",Italy,6.5L Naturally-Aspirated Hybrid V12,Mid-Engined,7-speed Transmission, 43%/57%,808 bhp (603 kW), 557 lb⋅ft (755 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_500.jpg?v=1,2011 Lamborghini Sesto Elemento Forza Edition,EXTREME TRACK TOYS,"2,750,000",Wheelspin,S2,998,AWD,8.4,10,10,10,10,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,638,"2,039",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_552.jpg?v=1,2012 Lamborghini Aventador J,HYPERCARS,"2,700,000",Season Event,S1,839,AWD,7.9,7.1,7.7,7,7.1,5.1,216.1 Mph,2.8s,6.1s,1.14 g,Festival Playlist,Forza Shop,700,"3,816",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,7-speed Transmission, 43%/57%,700 bhp (522 kW), 509 lb⋅ft (690 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_286.jpg?v=1,2012 Lamborghini Aventador LP700-4,HYPERCARS,"380,000",Autoshow,S1,847,AWD,8.9,7.1,8.2,7.4,7.3,5,245.9 Mph,2.8s,6.5s,1.13 g,Wheelspin,info_not_found,700,"3,816",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,7-speed Transmission, 43%/57%,740 bhp (552 kW), 509 lb⋅ft (690 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_553.jpg?v=1,2012 Lamborghini Gallardo LP 570-4 Spyder Performante,MODERN SUPERCARS,"280,000",Season Event,A,797,AWD,7.1,6.8,6.7,6.3,6.6,5.1,195.9 Mph,3.9s,7.8s,1.00 g,Festival Playlist,Forza Shop,562,"3,618",Italy,5.2L Naturally-Aspirated V10,Mid-Engined,6-speed Transmission, 43%/57%,562 bhp (419 kW), 398 lb⋅ft (540 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_287.jpg?v=1,2013 Lamborghini Veneno,HYPERCARS,"3,000,000",Autoshow,S2,910,AWD,8.2,9.4,8.8,8.1,9.7,4.6,224.1 Mph,2.7s,5.8s,1.66 g,Wheelspin,info_not_found,740,"3,629",Italy,2.0L Supercharged I4,Mid-Engined,5-speed Transmission, 44%/56%,202 bhp (151 kW), 172 lb⋅ft (233 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_288.jpg?v=1,2014 Lamborghini Huracán LP 610-4,MODERN SUPERCARS,"240,000",Autoshow,S1,838,AWD,7.8,7.1,7.8,7.4,7.1,5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,602,"3,422",Italy,5.2L Naturally-Aspirated V10,Mid-Engined,7-speed Transmission, 43%/57%,630 bhp (470 kW), 442 lb⋅ft (599 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_289.jpg?v=1,2016 Lamborghini Aventador Superveloce,HYPERCARS,"480,000",Autoshow,S1,872,AWD,8.5,7.9,8.7,8,8.1,5,237.2 Mph,2.7s,5.9s,1.26 g,Wheelspin,Accolade,740,"3,706",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,7-speed Transmission, 43%/57%,759 bhp (566 kW), 531 lb⋅ft (720 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_290.jpg?v=1,2016 Lamborghini Centenario LP 770-4,HYPERCARS,"2,300,000",Autoshow,S1,884,AWD,8.3,8.7,8.7,8,8.9,4.6,228.6 Mph,2.8s,5.4s,1.28 g,Wheelspin,info_not_found,759,"3,693",Italy,5.2L Naturally-Aspirated V12,Mid-Engined,5-speed Transmission, 41%/59%,455 bhp (339 kW), 369 lb⋅ft (500 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_550.jpg?v=2,2018 Lamborghini Aventador SVJ,HYPERCARS,"500,000",Season Event,S1,889,AWD,8,8.6,8.3,7.6,8.2,4.7,222.7 Mph,2.8s,5.8s,1.28 g,Festival Playlist,Forza Shop,759,"3,607",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,7-speed Transmission, 43%/57%,759 bhp (566 kW), 508 lb⋅ft (689 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_291.jpg?v=1,2018 Lamborghini Huracán Performante,TRACK TOYS,"275,000",Autoshow,S1,874,AWD,7.6,8.2,9.8,10,7.9,4.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,630,"3,333",Italy,5.2L Naturally-Aspirated V10,Mid-Engined,7-speed Transmission, 41%/59%,630 bhp (470 kW), 417 lb⋅ft (565 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_292.jpg?v=1,2019 Lamborghini Urus,SPORTS UTILITY HEROES,"150,000",Autoshow,A,767,AWD,7.1,5.6,6.1,5.1,6.2,6.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,641,"4,850",Italy,6.5L Naturally-Aspirated V12,Mid-Engined,7-speed Transmission, 43%/57%,740 bhp (552 kW), 508 lb⋅ft (689 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_545.jpg?v=1,2020 Lamborghini Huracán EVO,MODERN SUPERCARS,"340,000",Autoshow,S1,851,AWD,7.3,7.7,9.3,10,7.4,4.6,203.4 Mph,6.4s,3.1s,1.13 g,info_not_found,info_not_found,630,"3,422",,,,,,,,
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_293.jpg?v=1,1972 Land Rover Series III,PICK-UP & 4X4'S,"20,000",Autoshow,D,100,AWD,2.6,3,1.6,2.3,2,7.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,69,"3,097",United States of America,4.8L Naturally-Aspirated V10,Front-Engined,6-speed Transmission, 48%/52%,552 bhp (412 kW), 354 lb⋅ft (480 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_294.jpg?v=1,1973 Land Rover Range Rover,PICK-UP & 4X4'S,"50,000",Autoshow,D,274,AWD,3.3,3.1,2.3,3.5,2.5,7.8,94.9 Mph,13.9s,??s,0.74 g,Wheelspin,info_not_found,135,"3,800",United Kingdom,5.0L Supercharged V8,Front-Engined,8-speed Transmission, 52%/48%,550 bhp (410 kW), 502 lb⋅ft (680 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_295.jpg?v=1,1997 Land Rover Defender 90,PICK-UP & 4X4'S,"30,000",Autoshow,D,366,AWD,3.8,3.2,2.7,1.8,2.5,8.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,182,"3,902",United Kingdom,3.0L Turbocharged Hybrid I6 (P400),Front-Engined,8-speed Transmission, 55%/45%,395 bhp (295 kW), 406 lb⋅ft (550 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_296.jpg?v=1,2015 Land Rover Range Rover Sport SVR,SPORTS UTILITY HEROES,"133,000",Autoshow,A,722,AWD,6.5,4,6,6.2,4.1,7.2,178.2 Mph,4.3s,10.5s,0.92 g,Wheelspin,info_not_found,550,"5,148",United Kingdom,3.0L Supercharged V6,Front-Engined,8-speed Transmission, 49%/51%,375 bhp (280 kW), 332 lb⋅ft (450 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_297.jpg?v=1,2018 Land Rover Range Rover Velar First Edition,SPORTS UTILITY HEROES,"85,000",Autoshow,B,638,AWD,6,4.1,4.4,4.1,3.7,6.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,375,"4,676",United Kingdom,2.2L Naturally-Aspirated I4,Front-Engined,4-speed Transmission, 57%/43%,69 bhp (51 kW), 120 lb⋅ft (163 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_298.jpg?v=1,2020 Land Rover Defender 110 X,SPORTS UTILITY HEROES,"80,000",Autoshow,C,534,AWD,5.4,3.1,4.7,6,2.9,7.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,395,"5,260",United Kingdom,3.5L Naturally-Aspirated V8,Front-Engined,info_not_found, 50%/50%,135 bhp (101 kW), 185 lb⋅ft (251 N·m),Common
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_299.jpg?v=1,1997 Lexus SC300,RETRO SPORTS CARS,"25,000",Autoshow,C,555,RWD,5.6,5.1,4,3.1,3,5.5,152.5 Mph,7.4s,19.4s,0.87 g,Wheelspin,info_not_found,225,"3,560",United States of America,6.2L Naturally-Aspirated V8,Mid-Engined,3-speed Transmission, 50%/50%,430 bhp (321 kW), 424 lb⋅ft (575 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_300.jpg?v=1,2010 Lexus LFA,MODERN SUPERCARS,"500,000",Autoshow,S1,810,RWD,7.4,6.6,5.8,6,7,4.5,203.3 Mph,6.7s,7.8s,1.03 g,Wheelspin,Accolade,552,"3,263",United States of America,5.0L Naturally-Aspirated V8,Front-Engined,8-speed Transmission, 55%/45%,467 bhp (348 kW), 388 lb⋅ft (526 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_301.jpg?v=1,2015 Lexus RC F,SUPER SALOONS,"75,000",Autoshow,A,741,RWD,6.7,5.9,5,5.2,5.2,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,467,"3,957",United States of America,3.0L Naturally-Aspirated I6,Front-Engined,5-speed Transmission, 53%/47%,225 bhp (168 kW), 210 lb⋅ft (285 N·m),Rare
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_302.jpg?v=1,2014 Local Motors Rally Fighter,UNLIMITED OFFROAD,"100,000",Autoshow,A,716,RWD,6,3.8,4.5,3.6,4,10,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,430,"3,800",United Kingdom,5.0L Naturally-Aspirated V8,Mid-Engined,5-speed Transmission, 36%/64%,460 bhp (343 kW), 395 lb⋅ft (536 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_303.jpg?v=1,1969 Lola #6 Penske Sunoco T70 MkIIIB,CLASSIC RACERS,"850,000",Autoshow,S1,818,RWD,7.1,5.7,7,7.7,4.8,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,460,"1,852",United Kingdom,3.5L Supercharged V6,Mid-Engined,6-speed Transmission, 36%/64%,410 bhp (306 kW), 308 lb⋅ft (418 N·m),Epic
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_304.jpg?v=1,1971 Lotus Elan Sprint,CLASSIC SPORTS CARS,"57,000",Autoshow,D,443,RWD,4.6,4,3.5,2.5,2.4,4.9,126.8 Mph,8.4s,26.5s,0.81 g,Wheelspin,info_not_found,126,"1,640",United Kingdom,3.5L Twin-Turbocharged V8,Mid-Engined,6-speed Transmission, 42%/58%,350 bhp (261 kW), 295 lb⋅ft (400 N·m),Legendary
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_305.jpg?v=1,1997 Lotus Elise GT1,RETRO SUPERCARS,"1,800,000",Autoshow,A,794,RWD,6.4,8.1,5.6,3.4,7.1,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,350,"2,425",United Kingdom,1.8L Naturally-Aspirated I4,Mid-Engined,5-speed Transmission, 39%/61%,190 bhp (142 kW), 140 lb⋅ft (190 N·m),Common
